customer_id,cell_id,window_start,window_end,rsrp_avg,sinr_avg,handover_failures,congestion_pct,packet_loss_pct
9397-TZSHA,CELL_134C,2024-12-01,2024-12-07,-102.2,7.4,5,75.6,1.99
9398-MMQTO,CELL_112B,2024-12-01,2024-12-07,-103.9,7.3,3,74.9,1.72
9399-APLBT,CELL_502B,2024-12-01,2024-12-07,-92.6,13.3,1,45.8,0.39
9402-CXWPL,CELL_245B,2024-12-01,2024-12-07,-114.2,5.9,12,94.2,4.97
9402-ORRAH,CELL_502B,2024-12-01,2024-12-07,-88.1,13.4,0,42.5,0.56
9402-ROUMJ,CELL_234A,2024-12-01,2024-12-07,-98.9,6.5,5,70.8,2.1
9405-GPBBG,CELL_112B,2024-12-01,2024-12-07,-89.6,14.3,1,33.3,0.46
9408-HRXRK,CELL_889D,2024-12-01,2024-12-07,-91.5,9.8,6,77.5,2.99
9408-SSNVZ,CELL_134C,2024-12-01,2024-12-07,-87.7,15.7,0,58.6,0.36
9411-TPQQV,CELL_245B,2024-12-01,2024-12-07,-101.2,5.9,6,73.9,2.87
9412-ARGBX,CELL_301C,2024-12-01,2024-12-07,-88.2,15.5,1,41.2,0.45
9412-GHEEC,CELL_889D,2024-12-01,2024-12-07,-91.6,15.2,1,59.8,0.27
9415-DPEWS,CELL_245B,2024-12-01,2024-12-07,-88.2,14.3,0,52.6,0.46
9415-TPKRV,CELL_101A,2024-12-01,2024-12-07,-96.3,5.2,5,74.9,2.97
9415-ZNBSX,CELL_245B,2024-12-01,2024-12-07,-107.4,3.4,10,87.6,3.11
9418-RUKPH,CELL_234A,2024-12-01,2024-12-07,-100.8,7.1,3,78.8,2.99
9419-IPPBE,CELL_245B,2024-12-01,2024-12-07,-85.0,19.4,1,36.3,0.14
9420-LOJKX,CELL_301C,2024-12-01,2024-12-07,-89.6,13.1,1,40.2,0.37
9424-CMPOG,CELL_301C,2024-12-01,2024-12-07,-84.4,16.1,0,58.0,0.29
9426-SXNHE,CELL_301C,2024-12-01,2024-12-07,-109.5,3.4,9,91.2,5.76
9430-FRQOC,CELL_778C,2024-12-01,2024-12-07,-92.2,15.0,0,48.8,0.19
9430-NKQLY,CELL_502B,2024-12-01,2024-12-07,-92.7,17.2,0,54.5,0.16
9432-RUVSL,CELL_301C,2024-12-01,2024-12-07,-92.6,18.4,0,58.9,0.33
9432-VOFYX,CELL_411A,2024-12-01,2024-12-07,-104.7,5.9,6,82.4,2.79
9435-JMLSX,CELL_112B,2024-12-01,2024-12-07,-99.4,6.7,3,77.9,2.6
9436-ZBZCT,CELL_301C,2024-12-01,2024-12-07,-89.2,16.9,1,33.8,0.41
9441-QHEVC,CELL_778C,2024-12-01,2024-12-07,-88.2,16.5,1,33.1,0.5
9442-JTWDL,CELL_101A,2024-12-01,2024-12-07,-92.5,12.3,1,54.7,0.18
9443-JUBUO,CELL_245B,2024-12-01,2024-12-07,-91.6,14.0,1,33.6,0.56
9444-JTXHZ,CELL_301C,2024-12-01,2024-12-07,-101.6,10.3,5,82.0,1.65
9445-SZLCH,CELL_778C,2024-12-01,2024-12-07,-86.0,16.7,1,54.3,0.23
9445-ZUEQE,CELL_101A,2024-12-01,2024-12-07,-84.2,11.5,0,30.7,0.53
9447-YPTBX,CELL_134C,2024-12-01,2024-12-07,-112.5,2.4,8,93.1,4.69
9448-REEVD,CELL_112B,2024-12-01,2024-12-07,-108.4,9.0,4,84.6,2.9
9450-TRJUU,CELL_101A,2024-12-01,2024-12-07,-104.6,9.3,3,73.3,2.49
9451-LPGOO,CELL_301C,2024-12-01,2024-12-07,-87.7,14.1,1,43.1,0.36
9451-WLYRI,CELL_411A,2024-12-01,2024-12-07,-92.8,16.1,0,53.0,0.51
9453-PATOS,CELL_101A,2024-12-01,2024-12-07,-89.7,13.8,0,44.5,0.39
9462-MJUAW,CELL_245B,2024-12-01,2024-12-07,-102.6,8.9,3,77.7,1.62
9465-RWMXL,CELL_101A,2024-12-01,2024-12-07,-102.8,5.2,4,80.2,2.14
9467-ROOLM,CELL_301C,2024-12-01,2024-12-07,-107.3,7.0,12,86.1,3.0
9469-WEJBT,CELL_411A,2024-12-01,2024-12-07,-89.2,13.2,1,46.2,0.48
9470-RTWDV,CELL_245B,2024-12-01,2024-12-07,-91.2,16.1,1,40.2,0.33
9470-XCCEM,CELL_301C,2024-12-01,2024-12-07,-93.1,15.8,1,33.2,0.17
9470-YFUYI,CELL_301C,2024-12-01,2024-12-07,-98.2,4.9,4,80.5,2.68
9473-CBZOP,CELL_245B,2024-12-01,2024-12-07,-91.5,11.4,5,78.9,1.93
9474-PHLYD,CELL_301C,2024-12-01,2024-12-07,-102.4,9.1,6,74.8,2.14
9475-NNDGC,CELL_778C,2024-12-01,2024-12-07,-109.7,5.2,4,70.2,1.8
9477-LGWQI,CELL_301C,2024-12-01,2024-12-07,-100.7,4.0,3,75.2,2.92
9479-HYNYL,CELL_889D,2024-12-01,2024-12-07,-107.4,3.3,9,97.4,3.42
9480-BQJEI,CELL_134C,2024-12-01,2024-12-07,-92.1,14.2,0,57.2,0.13
9481-IEBZY,CELL_411A,2024-12-01,2024-12-07,-96.7,15.9,0,53.1,0.42
9481-SFCQY,CELL_112B,2024-12-01,2024-12-07,-90.8,18.8,0,32.5,0.37
9481-WHGWY,CELL_112B,2024-12-01,2024-12-07,-87.3,17.0,0,35.7,0.26
9483-GCPWE,CELL_134C,2024-12-01,2024-12-07,-108.4,2.7,8,86.5,4.89
9488-FVZCC,CELL_502B,2024-12-01,2024-12-07,-101.2,9.5,4,80.7,2.97
9488-FYQAU,CELL_502B,2024-12-01,2024-12-07,-84.9,14.5,1,50.2,0.39
9488-HGMJH,CELL_245B,2024-12-01,2024-12-07,-86.6,19.0,0,37.7,0.17
9489-DEDVP,CELL_301C,2024-12-01,2024-12-07,-89.9,16.8,0,38.5,0.57
9489-JMTTN,CELL_101A,2024-12-01,2024-12-07,-115.5,3.3,13,96.1,5.2
9489-UTFKA,CELL_245B,2024-12-01,2024-12-07,-88.7,19.4,0,46.9,0.4
9490-DFPMD,CELL_411A,2024-12-01,2024-12-07,-112.8,4.5,10,91.6,3.88
9492-TOKRI,CELL_101A,2024-12-01,2024-12-07,-90.0,13.7,1,44.8,0.26
9494-BDNNC,CELL_778C,2024-12-01,2024-12-07,-96.5,15.2,1,46.9,0.53
9494-MRNYX,CELL_245B,2024-12-01,2024-12-07,-101.6,6.1,4,78.5,2.35
9495-REDIY,CELL_502B,2024-12-01,2024-12-07,-85.8,15.0,0,37.0,0.21
9495-SKLKD,CELL_234A,2024-12-01,2024-12-07,-91.6,15.7,1,56.1,0.16
9496-IVVRP,CELL_502B,2024-12-01,2024-12-07,-109.8,6.4,10,97.2,4.03
9497-QCMMS,CELL_234A,2024-12-01,2024-12-07,-93.3,13.2,1,46.8,0.47
9498-FIMXL,CELL_778C,2024-12-01,2024-12-07,-89.9,13.3,0,38.6,0.37
9499-XPZXM,CELL_134C,2024-12-01,2024-12-07,-91.3,14.4,0,33.2,0.37
9500-IWPXQ,CELL_101A,2024-12-01,2024-12-07,-93.6,14.0,1,34.5,0.31
9500-LTVBP,CELL_301C,2024-12-01,2024-12-07,-90.9,16.0,0,56.7,0.5
9500-WBGRP,CELL_245B,2024-12-01,2024-12-07,-91.5,14.2,0,37.7,0.53
9501-UKKNL,CELL_234A,2024-12-01,2024-12-07,-102.5,5.5,6,79.7,2.17
9503-XJUME,CELL_234A,2024-12-01,2024-12-07,-94.5,14.5,1,58.9,0.53
9504-DSHWM,CELL_245B,2024-12-01,2024-12-07,-103.9,8.8,10,88.3,3.61
9504-YAZWB,CELL_411A,2024-12-01,2024-12-07,-113.9,5.8,13,85.5,3.13
9505-SQFSW,CELL_502B,2024-12-01,2024-12-07,-88.6,16.0,0,46.8,0.57
9506-UXUSK,CELL_245B,2024-12-01,2024-12-07,-87.6,13.6,1,54.4,0.19
9507-EXLTT,CELL_134C,2024-12-01,2024-12-07,-93.7,14.1,1,51.5,0.44
9507-HSMMZ,CELL_234A,2024-12-01,2024-12-07,-88.4,11.7,0,53.3,0.22
9508-ILZDG,CELL_889D,2024-12-01,2024-12-07,-93.4,14.5,0,34.6,0.42
9509-MPYOD,CELL_889D,2024-12-01,2024-12-07,-91.7,15.8,1,49.9,0.28
9512-PHSMG,CELL_112B,2024-12-01,2024-12-07,-100.6,8.9,3,74.7,2.14
9512-UIBFX,CELL_778C,2024-12-01,2024-12-07,-110.0,4.8,11,90.6,3.97
9513-DXHDA,CELL_101A,2024-12-01,2024-12-07,-88.4,15.4,1,31.7,0.16
9514-JDSKI,CELL_112B,2024-12-01,2024-12-07,-84.8,14.4,0,56.0,0.55
9518-IMLHK,CELL_234A,2024-12-01,2024-12-07,-109.4,4.0,13,91.7,4.58
9518-RWHZL,CELL_101A,2024-12-01,2024-12-07,-99.0,11.2,6,81.3,2.76
9518-XXBXE,CELL_134C,2024-12-01,2024-12-07,-100.4,7.7,5,79.4,2.29
9522-BNTHX,CELL_101A,2024-12-01,2024-12-07,-86.5,13.7,0,45.6,0.26
9522-ZSINC,CELL_411A,2024-12-01,2024-12-07,-92.3,9.9,3,81.6,2.4
9524-EGPJC,CELL_234A,2024-12-01,2024-12-07,-104.9,1.9,13,91.5,5.58
9526-BIHHD,CELL_101A,2024-12-01,2024-12-07,-99.9,6.3,3,82.0,2.93
9526-JAWYF,CELL_134C,2024-12-01,2024-12-07,-103.0,7.6,14,94.6,3.55
9529-OFXHY,CELL_502B,2024-12-01,2024-12-07,-90.1,11.1,1,31.2,0.2
9530-EHPOH,CELL_889D,2024-12-01,2024-12-07,-93.6,18.3,1,34.7,0.45
9530-GRMJG,CELL_234A,2024-12-01,2024-12-07,-85.3,16.0,0,57.3,0.48
9531-NSBMR,CELL_234A,2024-12-01,2024-12-07,-99.6,5.9,5,70.7,1.63
9534-NSXEM,CELL_134C,2024-12-01,2024-12-07,-89.6,13.5,1,37.3,0.2
9537-JALFH,CELL_112B,2024-12-01,2024-12-07,-89.2,20.2,1,30.6,0.54
9537-VHDTA,CELL_112B,2024-12-01,2024-12-07,-88.5,13.1,1,43.5,0.46
9540-JYROE,CELL_234A,2024-12-01,2024-12-07,-99.8,9.1,5,73.0,2.73
9541-PWTWO,CELL_134C,2024-12-01,2024-12-07,-92.6,13.0,1,34.2,0.6
9541-ZPSEA,CELL_889D,2024-12-01,2024-12-07,-110.7,3.4,11,89.8,5.48
9544-PYPSJ,CELL_502B,2024-12-01,2024-12-07,-104.3,6.5,5,83.7,2.1
9546-CQJSU,CELL_245B,2024-12-01,2024-12-07,-84.1,16.9,0,37.3,0.43
9546-KDTRB,CELL_234A,2024-12-01,2024-12-07,-87.6,11.9,0,30.2,0.1
9547-ITEFG,CELL_101A,2024-12-01,2024-12-07,-90.8,11.4,6,79.3,2.51
9548-LERKT,CELL_301C,2024-12-01,2024-12-07,-88.8,12.8,1,45.4,0.17
9548-LIGTA,CELL_112B,2024-12-01,2024-12-07,-86.4,11.1,0,53.3,0.59
9548-ZMVTX,CELL_245B,2024-12-01,2024-12-07,-93.0,14.3,0,30.1,0.21
9552-TGUZV,CELL_301C,2024-12-01,2024-12-07,-101.0,8.4,3,77.3,2.19
9553-DLCLU,CELL_245B,2024-12-01,2024-12-07,-91.6,12.7,0,30.4,0.34
9554-DFKIC,CELL_101A,2024-12-01,2024-12-07,-95.6,15.1,0,49.7,0.37
9555-SAHUZ,CELL_889D,2024-12-01,2024-12-07,-102.6,2.8,9,97.1,3.37
9558-IHEZX,CELL_112B,2024-12-01,2024-12-07,-106.9,0.0,8,95.8,4.6
9560-ARGQJ,CELL_245B,2024-12-01,2024-12-07,-107.7,2.9,8,97.9,3.14
9560-BBZXK,CELL_889D,2024-12-01,2024-12-07,-108.5,2.4,9,93.8,3.33
9564-KCLHR,CELL_411A,2024-12-01,2024-12-07,-98.0,5.7,3,79.7,2.45
9565-AXSMR,CELL_778C,2024-12-01,2024-12-07,-110.7,5.6,4,76.1,1.55
9565-DJPIB,CELL_245B,2024-12-01,2024-12-07,-95.7,8.4,5,79.9,2.75
9565-FLVCG,CELL_245B,2024-12-01,2024-12-07,-111.1,4.6,14,89.3,3.28
9565-JSNFM,CELL_134C,2024-12-01,2024-12-07,-87.6,18.3,0,50.3,0.59
9570-KYEUA,CELL_234A,2024-12-01,2024-12-07,-87.3,14.7,1,50.5,0.23
9571-EDEBV,CELL_101A,2024-12-01,2024-12-07,-90.9,13.6,1,50.1,0.27
9572-MTILT,CELL_502B,2024-12-01,2024-12-07,-106.9,9.3,4,81.9,1.97
9572-WUKSB,CELL_134C,2024-12-01,2024-12-07,-95.3,16.2,1,48.6,0.2
9574-BOSMD,CELL_411A,2024-12-01,2024-12-07,-92.1,13.3,1,52.9,0.33
9574-RKJIF,CELL_245B,2024-12-01,2024-12-07,-99.6,7.9,6,70.7,2.13
9575-IWCAZ,CELL_134C,2024-12-01,2024-12-07,-93.6,11.4,4,83.3,2.93
9576-ANLXO,CELL_101A,2024-12-01,2024-12-07,-90.6,16.1,0,34.8,0.27
9576-SYUHJ,CELL_245B,2024-12-01,2024-12-07,-87.0,13.9,0,30.3,0.4
9577-WJVCQ,CELL_134C,2024-12-01,2024-12-07,-111.7,5.2,10,90.0,3.94
9578-FOMUK,CELL_411A,2024-12-01,2024-12-07,-89.7,16.1,1,31.3,0.45
9578-VRMNM,CELL_778C,2024-12-01,2024-12-07,-99.3,10.5,6,73.6,2.2
9581-GVBXT,CELL_889D,2024-12-01,2024-12-07,-88.6,11.2,1,41.0,0.12
9584-EXCDZ,CELL_134C,2024-12-01,2024-12-07,-87.8,15.8,0,54.0,0.56
9585-KKMFD,CELL_889D,2024-12-01,2024-12-07,-88.4,11.7,0,49.7,0.44
9586-JGQKH,CELL_301C,2024-12-01,2024-12-07,-84.1,14.8,0,53.7,0.24
9588-OZDMQ,CELL_778C,2024-12-01,2024-12-07,-107.9,5.0,13,88.4,5.96
9588-YRFHY,CELL_234A,2024-12-01,2024-12-07,-90.5,14.0,1,32.6,0.59
9589-ABEPT,CELL_101A,2024-12-01,2024-12-07,-91.8,13.4,0,42.7,0.53
9591-YVTEB,CELL_411A,2024-12-01,2024-12-07,-95.9,15.5,1,32.8,0.21
9592-ERDKV,CELL_101A,2024-12-01,2024-12-07,-91.0,16.2,0,40.1,0.41
9593-CVZKR,CELL_234A,2024-12-01,2024-12-07,-103.5,2.8,12,91.8,3.34
9600-NAXZN,CELL_245B,2024-12-01,2024-12-07,-91.2,12.4,1,51.8,0.21
9600-UDOPK,CELL_101A,2024-12-01,2024-12-07,-109.3,2.3,13,85.0,3.16
9601-BRXPO,CELL_778C,2024-12-01,2024-12-07,-92.0,14.8,1,31.3,0.3
9602-WCXPI,CELL_112B,2024-12-01,2024-12-07,-84.1,20.6,1,53.7,0.18
9603-OAIHC,CELL_112B,2024-12-01,2024-12-07,-89.6,16.4,1,32.7,0.54
9605-WGJVW,CELL_411A,2024-12-01,2024-12-07,-92.9,12.2,1,35.6,0.1
9606-PBKBQ,CELL_889D,2024-12-01,2024-12-07,-89.2,13.3,0,54.0,0.27
9609-BENEA,CELL_134C,2024-12-01,2024-12-07,-103.6,2.7,14,86.9,3.87
9610-WCESF,CELL_411A,2024-12-01,2024-12-07,-92.2,15.7,1,52.7,0.49
9611-CTWIH,CELL_234A,2024-12-01,2024-12-07,-83.3,19.1,1,33.0,0.12
9614-RMGHA,CELL_245B,2024-12-01,2024-12-07,-88.9,13.6,0,37.0,0.46
9617-INGJY,CELL_778C,2024-12-01,2024-12-07,-96.6,8.3,6,78.6,2.98
9617-UDPEU,CELL_234A,2024-12-01,2024-12-07,-109.5,3.3,11,96.4,5.31
9618-LFJRU,CELL_411A,2024-12-01,2024-12-07,-91.0,15.7,1,38.6,0.56
9619-GSATL,CELL_234A,2024-12-01,2024-12-07,-101.0,6.0,4,83.2,2.56
9620-ENEJV,CELL_411A,2024-12-01,2024-12-07,-112.7,2.9,12,88.5,3.94
9620-QJREV,CELL_134C,2024-12-01,2024-12-07,-93.1,16.1,0,41.5,0.12
9621-OUPYD,CELL_112B,2024-12-01,2024-12-07,-86.9,16.9,1,34.7,0.18
9624-EGDEQ,CELL_101A,2024-12-01,2024-12-07,-106.6,7.3,3,80.7,2.35
9625-QNLUX,CELL_889D,2024-12-01,2024-12-07,-99.4,9.3,5,72.3,2.69
9625-QSTYE,CELL_134C,2024-12-01,2024-12-07,-85.7,13.3,0,53.9,0.49
9625-RZFUK,CELL_234A,2024-12-01,2024-12-07,-106.0,2.9,8,96.3,3.32
9626-VFRGG,CELL_112B,2024-12-01,2024-12-07,-105.8,3.8,11,95.3,3.09
9626-WEQRM,CELL_778C,2024-12-01,2024-12-07,-96.4,15.0,0,47.3,0.37
9629-NHXFW,CELL_411A,2024-12-01,2024-12-07,-106.9,5.2,10,91.5,4.62
9631-RXVJM,CELL_502B,2024-12-01,2024-12-07,-90.4,16.2,1,46.3,0.29
9631-XEYKE,CELL_889D,2024-12-01,2024-12-07,-89.5,15.5,0,39.9,0.18
9633-DENPU,CELL_101A,2024-12-01,2024-12-07,-96.7,15.1,1,35.8,0.45
9633-XQABV,CELL_112B,2024-12-01,2024-12-07,-102.9,7.1,4,84.1,2.69
9637-CDTKZ,CELL_112B,2024-12-01,2024-12-07,-101.7,10.4,4,82.7,2.28
9637-EIHEQ,CELL_112B,2024-12-01,2024-12-07,-89.2,13.4,1,47.8,0.19
9638-JIQYA,CELL_889D,2024-12-01,2024-12-07,-99.2,10.6,3,75.2,2.26
9639-BUJXT,CELL_101A,2024-12-01,2024-12-07,-88.7,13.3,0,36.2,0.55
9640-ZSLDC,CELL_301C,2024-12-01,2024-12-07,-88.7,13.3,0,53.1,0.18
9643-AVVWI,CELL_889D,2024-12-01,2024-12-07,-87.8,13.5,0,34.0,0.3
9643-YBLUR,CELL_301C,2024-12-01,2024-12-07,-84.2,12.9,0,43.5,0.59
9644-KVCNC,CELL_101A,2024-12-01,2024-12-07,-99.5,6.0,5,71.5,1.72
9644-UMGQA,CELL_502B,2024-12-01,2024-12-07,-91.3,14.0,1,46.1,0.3
9646-NMHXE,CELL_778C,2024-12-01,2024-12-07,-98.7,10.8,6,82.3,2.95
9647-ERGBE,CELL_134C,2024-12-01,2024-12-07,-85.8,12.6,1,36.7,0.41
9648-BCHKM,CELL_234A,2024-12-01,2024-12-07,-88.5,14.0,0,33.1,0.31
9650-VBUOG,CELL_889D,2024-12-01,2024-12-07,-85.5,18.8,1,38.7,0.45
9651-GTSAQ,CELL_502B,2024-12-01,2024-12-07,-90.0,11.6,1,43.8,0.16
9658-WYUFB,CELL_101A,2024-12-01,2024-12-07,-111.6,3.7,8,97.2,3.58
9659-QEQSY,CELL_778C,2024-12-01,2024-12-07,-103.1,10.2,5,71.1,2.34
9659-ZTWSM,CELL_889D,2024-12-01,2024-12-07,-89.6,13.8,0,53.0,0.2
9661-ACXBS,CELL_112B,2024-12-01,2024-12-07,-98.2,6.9,5,84.9,1.74
9661-JALZV,CELL_101A,2024-12-01,2024-12-07,-87.1,17.6,0,35.8,0.54
9661-MHUMO,CELL_101A,2024-12-01,2024-12-07,-90.6,13.6,0,42.8,0.56
9667-EQRXU,CELL_411A,2024-12-01,2024-12-07,-92.1,14.2,0,31.4,0.46
9667-TKTVZ,CELL_889D,2024-12-01,2024-12-07,-100.9,7.3,3,73.7,2.54
9668-PUGNU,CELL_889D,2024-12-01,2024-12-07,-110.7,5.4,13,95.3,3.69
9670-BPNXF,CELL_234A,2024-12-01,2024-12-07,-91.9,13.7,0,52.1,0.46
9674-EHPPG,CELL_411A,2024-12-01,2024-12-07,-100.4,7.9,6,82.7,1.56
9675-ICXCT,CELL_411A,2024-12-01,2024-12-07,-103.9,4.2,12,86.9,5.39
9677-AVKED,CELL_778C,2024-12-01,2024-12-07,-86.2,14.6,0,30.8,0.24
9680-NIAUV,CELL_502B,2024-12-01,2024-12-07,-94.4,14.9,1,35.2,0.3
9681-KYGYB,CELL_234A,2024-12-01,2024-12-07,-112.5,2.8,9,86.7,5.93
9681-OXGVC,CELL_245B,2024-12-01,2024-12-07,-100.6,5.9,5,83.7,2.1
9685-WKZGT,CELL_245B,2024-12-01,2024-12-07,-91.6,16.4,0,54.5,0.22
9688-YGXVR,CELL_778C,2024-12-01,2024-12-07,-91.5,17.0,0,37.4,0.11
9689-PTNPG,CELL_112B,2024-12-01,2024-12-07,-98.8,13.8,0,44.1,0.16
9691-HKOVS,CELL_134C,2024-12-01,2024-12-07,-89.5,15.9,0,35.2,0.11
9692-TUSXH,CELL_502B,2024-12-01,2024-12-07,-89.1,14.9,1,39.7,0.52
9693-XMUOB,CELL_234A,2024-12-01,2024-12-07,-98.0,6.8,5,79.7,2.37
9695-IDRZR,CELL_502B,2024-12-01,2024-12-07,-101.0,7.7,4,75.4,2.4
9696-RMYBA,CELL_889D,2024-12-01,2024-12-07,-89.6,14.4,0,50.3,0.27
9699-UBQFS,CELL_778C,2024-12-01,2024-12-07,-89.9,17.1,1,51.2,0.42
9700-ISPUP,CELL_301C,2024-12-01,2024-12-07,-82.6,15.8,1,31.1,0.54
9700-ZCLOT,CELL_245B,2024-12-01,2024-12-07,-91.4,17.2,1,44.8,0.48
9701-CDXHR,CELL_112B,2024-12-01,2024-12-07,-86.3,20.7,0,47.9,0.11
9702-AIUJO,CELL_245B,2024-12-01,2024-12-07,-94.1,10.2,5,78.9,1.68
9705-IOVQQ,CELL_245B,2024-12-01,2024-12-07,-111.8,4.5,8,94.2,5.14
9705-ZJBCG,CELL_778C,2024-12-01,2024-12-07,-95.9,13.6,0,54.7,0.23
9708-HPXWZ,CELL_411A,2024-12-01,2024-12-07,-102.9,5.5,14,92.1,4.68
9708-KFDBY,CELL_411A,2024-12-01,2024-12-07,-93.6,18.7,0,46.6,0.55
9710-NJERN,CELL_502B,2024-12-01,2024-12-07,-99.4,2.7,5,77.7,2.36
9710-ZUSHQ,CELL_245B,2024-12-01,2024-12-07,-91.5,15.4,0,37.0,0.34
9711-FJTBX,CELL_101A,2024-12-01,2024-12-07,-84.3,14.2,1,38.5,0.48
9714-EDSUC,CELL_411A,2024-12-01,2024-12-07,-87.7,13.8,1,43.2,0.27
9715-SBVSU,CELL_778C,2024-12-01,2024-12-07,-108.9,2.9,14,85.8,5.86
9715-WZCLW,CELL_134C,2024-12-01,2024-12-07,-93.5,18.3,0,33.5,0.53
9717-IOAAF,CELL_411A,2024-12-01,2024-12-07,-91.1,16.2,1,35.3,0.21
9717-QEBGU,CELL_889D,2024-12-01,2024-12-07,-113.2,2.1,13,88.4,3.17
9720-JJJOR,CELL_301C,2024-12-01,2024-12-07,-96.0,10.8,5,82.9,2.53
9722-UJOJR,CELL_134C,2024-12-01,2024-12-07,-94.6,14.5,1,58.9,0.33
9725-SCPZG,CELL_245B,2024-12-01,2024-12-07,-91.6,17.6,1,30.9,0.12
9728-FTTVZ,CELL_234A,2024-12-01,2024-12-07,-100.8,7.2,5,74.9,2.57
9730-DRTMJ,CELL_101A,2024-12-01,2024-12-07,-87.6,15.0,0,34.7,0.41
9732-EQMWY,CELL_778C,2024-12-01,2024-12-07,-104.6,8.5,6,70.4,2.91
9732-KPKBW,CELL_411A,2024-12-01,2024-12-07,-87.8,16.5,0,46.7,0.29
9732-OUYRN,CELL_245B,2024-12-01,2024-12-07,-106.7,3.6,9,95.0,4.83
9734-UYXQI,CELL_112B,2024-12-01,2024-12-07,-88.2,13.9,1,52.6,0.47
9734-YWGEX,CELL_411A,2024-12-01,2024-12-07,-98.9,20.4,0,55.7,0.18
9738-QLWTP,CELL_101A,2024-12-01,2024-12-07,-90.7,15.8,0,46.7,0.52
9739-JLPQJ,CELL_301C,2024-12-01,2024-12-07,-87.7,15.7,0,40.4,0.53
9741-YLNTD,CELL_234A,2024-12-01,2024-12-07,-91.7,13.3,1,32.2,0.38
9742-XOKTS,CELL_411A,2024-12-01,2024-12-07,-86.5,17.3,1,33.1,0.39
9743-DQKQW,CELL_502B,2024-12-01,2024-12-07,-106.6,3.6,9,94.6,5.68
9746-MDMBK,CELL_301C,2024-12-01,2024-12-07,-87.0,16.3,0,52.4,0.42
9746-UGFAC,CELL_411A,2024-12-01,2024-12-07,-89.6,16.4,1,45.7,0.44
9746-YKGXB,CELL_889D,2024-12-01,2024-12-07,-88.1,12.7,1,59.7,0.43
9747-DDZOS,CELL_301C,2024-12-01,2024-12-07,-93.2,13.4,1,56.4,0.44
9750-BOOHV,CELL_889D,2024-12-01,2024-12-07,-94.4,15.0,1,42.7,0.4
9752-ZNQUT,CELL_502B,2024-12-01,2024-12-07,-104.9,3.9,12,91.2,3.32
9753-OYLBX,CELL_134C,2024-12-01,2024-12-07,-108.2,4.5,12,87.5,4.09
9754-CLVZW,CELL_134C,2024-12-01,2024-12-07,-95.2,16.9,1,47.9,0.39
9755-JHNMN,CELL_301C,2024-12-01,2024-12-07,-102.4,10.1,6,77.5,1.58
9758-MFWGD,CELL_502B,2024-12-01,2024-12-07,-89.7,18.5,1,58.8,0.38
9761-XUJWD,CELL_778C,2024-12-01,2024-12-07,-86.4,14.7,1,43.7,0.19
9762-YAQAA,CELL_112B,2024-12-01,2024-12-07,-86.9,18.4,0,56.7,0.28
9763-GRSKD,CELL_502B,2024-12-01,2024-12-07,-85.8,17.8,0,54.7,0.52
9763-PDTKK,CELL_134C,2024-12-01,2024-12-07,-104.9,7.0,5,83.4,1.65
9764-REAFF,CELL_101A,2024-12-01,2024-12-07,-106.2,10.3,6,75.7,1.87
9766-HGEDE,CELL_502B,2024-12-01,2024-12-07,-99.7,7.5,6,78.7,2.98
9767-FFLEM,CELL_134C,2024-12-01,2024-12-07,-86.7,16.7,0,45.4,0.21
9769-TSBZE,CELL_101A,2024-12-01,2024-12-07,-110.5,3.0,12,89.8,5.24
9770-KXGQU,CELL_502B,2024-12-01,2024-12-07,-88.8,16.2,1,38.3,0.28
9770-LXDBK,CELL_502B,2024-12-01,2024-12-07,-109.6,2.4,14,97.5,4.74
9773-PEQBZ,CELL_112B,2024-12-01,2024-12-07,-98.2,8.7,5,74.7,1.72
9774-NRNAU,CELL_889D,2024-12-01,2024-12-07,-105.1,7.1,10,92.2,5.72
9776-CLUJA,CELL_101A,2024-12-01,2024-12-07,-89.5,13.6,0,34.5,0.4
9776-OJUZI,CELL_411A,2024-12-01,2024-12-07,-86.9,15.5,0,35.9,0.2
9777-IQHWP,CELL_234A,2024-12-01,2024-12-07,-107.1,2.5,10,86.2,3.9
9777-WJJPR,CELL_234A,2024-12-01,2024-12-07,-89.9,12.4,1,58.7,0.29
9778-OGKQZ,CELL_411A,2024-12-01,2024-12-07,-89.0,15.9,0,48.8,0.59
9779-DPNEJ,CELL_112B,2024-12-01,2024-12-07,-107.5,3.8,10,91.5,5.04
9780-FKVVF,CELL_101A,2024-12-01,2024-12-07,-89.5,16.4,0,53.6,0.41
9782-LGXMC,CELL_101A,2024-12-01,2024-12-07,-96.0,13.7,0,41.8,0.33
9786-IJYDL,CELL_245B,2024-12-01,2024-12-07,-86.1,14.4,0,42.6,0.37
9786-YWNHU,CELL_234A,2024-12-01,2024-12-07,-92.6,9.9,3,77.4,1.66
9787-XVQIU,CELL_502B,2024-12-01,2024-12-07,-87.6,10.8,1,59.9,0.5
9788-HNGUT,CELL_101A,2024-12-01,2024-12-07,-108.2,3.7,11,96.9,5.05
9788-YTFGE,CELL_101A,2024-12-01,2024-12-07,-91.5,16.4,0,55.2,0.15
9793-WECQC,CELL_112B,2024-12-01,2024-12-07,-87.9,13.3,0,53.8,0.23
9795-NREXC,CELL_502B,2024-12-01,2024-12-07,-88.3,13.4,1,44.2,0.25
9795-SHUHB,CELL_502B,2024-12-01,2024-12-07,-89.2,15.6,0,47.4,0.42
